"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"2808",1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2
"2809",1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2
"2810",1,1,2,1,1,1,1,2,2,1,1,1,2,1,NA,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,2
"2811",1,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2
"2812",1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1
"2813",1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2
"2814",1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2
"2815",2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2
"2816",2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1
"2817",1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2
"2818",1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2
"2819",1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1
"2820",1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2
"2821",1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,2
"2822",1,1,1,1,1,2,1,1,1,2,1,1,2,NA,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2
"2823",2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,NA,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1
"2824",2,2,1,2,NA,2,2,NA,1,1,2,1,1,1,2,NA,1,NA,2,NA,NA,1,2,1,1,2,1,2,2,2,NA,2,2,1,2,NA,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2
"2825",1,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
"2826",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1
"2827",1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1
"2828",1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2
"2829",1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2
"2830",1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2
"2831",2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2
"2832",1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2
"2833",1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2
"2834",2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2
"2835",1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2
"2836",1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1
"2837",1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2
"2838",1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2
"2839",1,1,2,1,1,2,2,NA,2,2,1,1,2,1,2,1,1,1,2,1,1,1,NA,2,1,2,1,1,2,1,2,2,1,1,2,NA,1,1,2,2,1,1,2,2,2,NA,2,1,2,1,2,1,1,2,1,2,2
"2840",1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2
"2841",2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2
"2842",1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2
"2843",1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1
"2844",1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2
"2845",NA,NA,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
"2846",2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1
"2847",NA,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,NA,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2
"2848",1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
"2849",2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2
"2850",NA,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1
"2851",2,2,2,NA,1,2,1,2,2,2,NA,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2
"2852",1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,NA,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2
"2853",1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2
"2854",1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1
"2855",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"2856",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2
"2857",1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1
"2858",2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2
"2859",2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2
"2860",2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2
"2861",1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2
"2862",1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,NA,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,NA,2,NA,1,1,2,2,1,2,1,1,1,2,NA,1,1,2,1,2
"2863",1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2
"2864",1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1
"2865",1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
"2866",1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,NA,2,1,1,1,2
"2867",1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"2868",1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2
"2869",1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2
"2870",1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2
"2871",1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2
"2872",1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1
"2873",1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,NA,2,2,1,2,1,1,2
"2874",1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2
"2875",1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2
"2876",1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2
"2877",2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2
"2878",1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1
"2879",1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2
"2880",1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"2881",1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2
"2882",1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2
"2883",1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2
"2884",1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2
"2885",1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2
"2886",2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2
"2887",1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2
"2888",1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2
"2889",2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,NA,1,1,2,2,1,2,1,2,2,1,1,2,1,NA,2,2,2,2,2,NA,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,NA
"2890",1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2
"2891",2,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2
"2892",1,2,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2
"2893",1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2
"2894",1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
"2895",1,NA,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,NA,NA,NA,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2
"2896",1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2
"2897",2,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,1
"2898",1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1
"2899",1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1
"2900",1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2
"2901",2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2
"2902",1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2
"2903",1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2
"2904",1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1
"2905",1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2
"2906",2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2
"2907",1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2
"2908",1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"2909",2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2
"2910",1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2
"2911",1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"2912",2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2
"2913",2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,1,NA,1,2,1,2,1,2,1,2
"2914",2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"2915",2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2
"2916",1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1
"2917",1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2
"2918",1,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2
"2919",1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2
"2920",NA,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1
"2921",1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,2
"2922",1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2
"2923",1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,2
