"","active","afraid","alert","angry","anxious","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","cheerful","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","idle","inactive","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","tranquil","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","alone","kindly","scornful","EA","TA","PA","NegAff","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","MSQ_Round","ID","condition","MSQ_Time","TOD","TOD24","scale","exper"
"3367",0,0,0,0,NA,0,0,0,0,1,0,0,2,0,NA,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3,2,0,3,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,2,12,0,2,11,8,4,6,4,NA,49,1,9.3,9,NA,"msq","swam"
"3368",1,0,1,1,NA,1,0,0,1,1,0,0,2,1,NA,0,3,2,1,1,1,0,1,1,1,1,0,1,0,1,2,0,2,0,1,1,NA,NA,0,0,0,1,1,2,0,1,0,0,1,0,0,1,1,2,0,1,1,2,2,0,1,0,1,1,1,NA,1,2,1,1,1,1,1,1,0,15,17,5,6,21,12,1,10,8,NA,52,1,9.3,9,NA,"msq","swam"
"3369",2,0,2,0,NA,2,0,0,1,1,2,1,1,1,NA,2,2,2,1,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,2,0,NA,NA,0,1,2,0,1,2,0,1,0,1,1,0,2,1,0,1,0,0,0,1,1,0,0,1,0,1,2,NA,0,0,1,2,2,2,0,0,0,19,19,12,2,20,7,1,11,6,NA,53,1,9.3,9,NA,"msq","swam"
"3370",1,0,1,0,NA,0,0,0,2,2,1,0,2,2,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,1,1,1,1,0,1,1,0,0,0,1,2,0,1,0,1,1,2,0,0,2,0,0,1,2,NA,0,0,0,1,1,0,0,0,0,8,12,4,3,7,18,1,4,3,NA,55,1,9.3,9,NA,"msq","swam"
"3371",1,0,2,0,NA,0,0,0,2,2,1,0,1,2,NA,1,2,2,2,0,0,0,1,2,0,1,2,0,0,0,1,1,2,0,2,0,NA,NA,1,1,1,1,0,1,1,0,1,2,2,2,1,2,0,2,0,1,1,2,2,0,1,1,0,0,3,NA,0,0,0,1,1,1,2,2,0,10,11,11,1,12,1,5,9,1,NA,58,1,9.3,9,NA,"msq","swam"
"3372",0,0,1,0,NA,0,0,0,2,2,1,0,2,2,NA,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,0,0,1,0,0,0,0,0,3,0,0,1,2,2,0,1,0,2,1,2,1,0,3,0,0,0,3,NA,0,0,0,1,2,NA,0,0,0,NA,5,3,0,15,15,1,10,3,NA,60,1,9.3,9,NA,"msq","swam"
"3373",0,0,0,0,NA,0,0,0,2,1,1,1,3,2,NA,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,1,0,2,0,1,2,2,2,1,1,0,1,1,2,0,1,1,0,0,0,0,NA,0,0,0,1,1,0,1,1,0,9,9,4,3,17,4,2,10,5,NA,61,1,9.3,9,NA,"msq","swam"
"3374",1,0,1,0,NA,0,0,0,2,2,2,1,0,2,NA,1,1,2,0,1,2,1,2,0,0,1,1,1,0,0,1,1,0,0,1,0,NA,NA,0,2,2,0,1,1,1,0,2,1,0,2,3,1,0,1,0,2,2,1,1,0,3,0,0,1,1,NA,0,0,0,1,2,1,1,2,0,10,9,10,2,13,18,2,11,2,NA,63,1,9.3,9,NA,"msq","swam"
"3375",1,0,1,0,NA,1,0,0,1,1,1,0,2,1,NA,1,0,0,0,1,1,2,1,1,0,1,0,1,0,2,0,0,1,1,1,0,NA,NA,1,0,0,2,1,1,0,1,0,0,0,1,2,1,0,0,0,1,0,1,1,0,1,0,0,2,1,NA,1,1,0,1,0,1,0,0,0,12,16,6,8,16,18,1,9,5,NA,65,1,9.3,9,NA,"msq","swam"
"3376",1,0,1,0,NA,1,0,0,2,1,1,0,2,2,NA,0,2,2,0,0,1,0,2,1,1,1,1,1,0,0,1,0,0,0,2,0,NA,NA,1,0,2,1,0,1,0,0,2,2,2,0,0,0,0,2,0,2,2,2,2,0,1,2,0,0,2,NA,0,0,0,1,1,1,1,1,0,9,12,13,1,14,4,2,9,4,NA,68,1,9.3,9,NA,"msq","swam"
"3377",1,0,2,0,NA,0,0,0,2,2,2,0,0,2,NA,0,2,2,0,0,2,0,0,0,0,1,2,1,0,0,2,0,0,0,2,0,NA,NA,1,0,2,0,0,1,0,0,1,2,1,0,2,2,0,2,0,2,0,1,2,0,1,0,0,0,0,NA,0,0,1,2,2,2,0,2,0,19,10,14,0,14,4,5,10,4,NA,69,1,9.3,9,NA,"msq","swam"
"3378",1,0,1,0,NA,1,0,0,1,1,1,0,2,1,NA,1,2,1,2,0,1,0,0,1,2,2,2,2,0,0,2,0,0,0,2,0,NA,NA,1,1,1,0,2,2,1,0,1,1,3,1,1,1,0,2,0,1,1,0,2,0,0,2,0,1,0,NA,0,0,1,2,3,0,1,1,0,18,18,15,2,19,9,0,11,8,NA,71,1,9.3,9,NA,"msq","swam"
"3379",1,0,1,0,NA,1,0,0,1,0,0,0,1,1,NA,0,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,NA,NA,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,1,1,1,1,0,14,18,7,1,9,5,4,3,4,NA,73,1,9.3,9,NA,"msq","swam"
"3380",1,0,1,0,NA,1,0,0,1,1,1,1,2,2,NA,1,1,2,2,1,1,0,2,1,1,1,1,1,0,1,0,1,1,0,2,0,NA,NA,1,1,1,0,1,1,1,1,2,1,2,1,3,1,0,2,0,1,2,2,1,1,1,1,0,1,2,NA,0,1,1,1,1,1,0,2,0,9,12,11,3,15,14,3,11,2,NA,75,1,9.3,9,NA,"msq","swam"
"3381",2,0,2,0,NA,2,0,0,2,1,2,0,1,1,NA,0,2,1,2,0,2,0,0,0,2,3,2,2,0,0,2,0,0,0,3,0,NA,NA,2,1,2,0,0,2,0,0,1,2,2,0,1,2,0,2,0,2,0,0,2,0,0,2,1,0,0,NA,0,0,2,2,2,3,1,3,0,25,15,20,0,11,8,0,4,5,NA,77,1,9.3,9,NA,"msq","swam"
"3382",1,1,2,0,NA,1,0,0,0,1,0,0,1,3,NA,0,3,2,1,0,3,0,0,0,1,0,1,2,0,0,1,0,0,0,2,0,NA,NA,0,0,1,0,1,1,0,0,1,2,2,0,1,3,0,3,0,2,0,0,2,0,0,0,0,0,0,NA,0,0,0,2,3,3,0,0,0,17,13,12,2,7,15,2,4,3,NA,79,1,9.3,9,NA,"msq","swam"
"3383",0,0,0,2,NA,0,1,0,3,1,0,3,2,0,NA,2,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,2,3,0,0,NA,NA,0,0,1,3,0,0,2,0,1,0,0,0,3,3,3,0,0,1,0,1,1,3,0,0,0,3,1,NA,2,3,0,0,1,0,3,0,0,8,18,1,13,13,14,2,9,3,NA,81,1,9.3,9,NA,"msq","swam"
"3384",0,0,0,1,NA,0,0,0,0,0,0,1,1,1,NA,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,NA,1,0,0,0,1,0,0,0,0,6,19,0,3,14,17,2,8,5,NA,84,1,9.3,9,NA,"msq","swam"
"3385",0,0,0,0,NA,1,0,0,2,2,1,0,2,2,NA,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,2,1,1,0,1,0,2,2,0,1,0,2,1,2,0,1,2,1,0,0,1,NA,0,0,0,1,2,0,2,2,0,7,9,5,1,18,9,2,11,7,NA,86,1,9.3,9,NA,"msq","swam"
"3386",1,0,1,0,NA,1,0,0,1,1,0,0,2,1,NA,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,0,0,0,NA,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2,0,0,2,2,NA,0,0,0,1,1,0,1,0,0,9,16,2,2,20,17,1,11,6,NA,87,1,9.3,9,NA,"msq","swam"
"3387",1,1,1,0,NA,1,0,0,2,1,1,0,1,1,NA,1,1,1,2,1,1,2,2,0,2,1,2,2,0,0,2,1,1,0,2,0,NA,NA,1,1,1,1,1,1,0,2,3,1,1,1,3,2,0,2,1,2,2,1,1,0,2,1,0,2,2,NA,0,0,0,1,2,1,1,1,0,10,12,12,8,16,5,2,9,6,NA,89,1,9.3,9,NA,"msq","swam"
"3388",1,0,2,1,NA,1,0,0,2,2,2,1,1,3,NA,1,2,2,2,0,1,1,1,2,1,2,2,2,1,1,1,1,1,3,2,0,NA,NA,2,2,2,0,2,1,1,0,1,2,1,1,2,2,0,2,1,2,1,1,2,0,1,2,0,0,1,NA,0,1,2,1,2,1,1,2,0,15,14,17,8,15,7,1,8,5,NA,91,1,9.3,9,NA,"msq","swam"
"3389",0,0,1,0,NA,0,0,0,2,2,1,0,2,3,NA,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,1,0,1,0,1,0,1,1,0,0,1,3,0,0,0,2,1,2,1,0,1,0,0,0,2,NA,0,0,0,1,0,0,1,1,0,6,11,4,1,18,10,4,9,6,NA,95,1,9.3,9,NA,"msq","swam"
"3390",2,0,0,0,NA,2,0,0,0,1,2,0,2,0,NA,0,0,0,0,1,3,0,0,0,0,2,3,2,0,0,2,0,0,0,0,0,NA,NA,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,16,18,17,0,16,18,1,10,4,NA,101,1,9.3,9,NA,"msq","swam-2"
"3391",2,0,3,0,NA,2,0,0,2,1,2,0,2,1,NA,1,2,1,2,0,1,0,0,0,1,3,1,1,0,0,2,0,0,0,2,0,NA,NA,2,2,3,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,2,0,1,2,1,1,0,NA,0,0,1,3,1,2,0,1,0,23,18,18,1,15,5,1,10,5,NA,103,1,9.3,9,NA,"msq","swam-2"
"3392",1,1,1,1,NA,0,1,1,2,3,1,1,1,1,NA,1,1,1,2,1,1,1,3,2,0,1,1,0,1,2,0,1,0,0,1,2,NA,NA,0,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,1,2,3,NA,2,0,1,1,1,1,0,0,0,6,15,8,10,17,13,2,10,6,NA,106,1,9.3,9,NA,"msq","swam-2"
"3393",3,0,3,0,NA,2,0,1,3,2,3,0,1,1,NA,2,2,2,1,0,2,0,0,0,2,2,1,2,0,0,3,0,0,0,2,0,NA,NA,2,2,3,1,2,2,0,1,1,1,1,1,0,2,0,2,1,1,0,0,1,0,1,2,2,1,0,NA,0,0,2,2,1,3,0,1,0,26,19,22,5,18,18,0,9,7,NA,107,1,9.3,9,NA,"msq","swam-2"
"3394",2,0,2,0,NA,2,0,0,2,1,2,0,2,2,NA,0,1,2,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,1,0,NA,NA,1,1,1,0,1,1,0,0,2,1,0,NA,1,1,0,2,0,2,1,0,1,0,1,2,0,0,1,NA,0,0,0,2,2,2,1,1,0,16,NA,11,1,14,7,2,8,5,NA,110,1,9.3,9,NA,"msq","swam-2"
"3395",2,0,3,0,NA,2,0,0,2,1,3,0,1,2,NA,1,3,2,2,0,3,0,1,0,2,2,2,1,0,0,1,0,0,0,2,0,NA,NA,2,2,3,0,2,2,0,0,1,2,3,2,2,2,0,2,0,2,1,1,2,0,0,2,1,2,1,NA,0,0,2,2,3,1,0,2,0,18,17,24,2,12,5,3,5,6,NA,112,1,9.3,9,NA,"msq","swam-2"
"3396",3,1,2,1,NA,2,1,1,1,1,3,1,1,1,NA,3,2,2,2,1,3,2,1,1,2,3,3,3,1,1,3,1,1,2,2,1,NA,NA,2,3,3,1,1,2,1,2,1,2,3,1,1,2,1,2,1,1,1,1,2,1,1,2,1,3,1,NA,1,1,3,2,2,3,1,2,1,25,23,27,13,19,12,0,9,7,NA,113,1,9.3,9,NA,"msq","swam-2"
"3397",0,0,2,0,NA,0,0,0,1,2,3,0,1,1,NA,0,2,2,0,0,1,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,NA,NA,0,0,0,1,1,0,0,0,1,0,0,1,2,1,1,1,0,2,2,2,1,0,1,1,0,0,2,NA,1,0,0,1,1,1,2,0,0,6,11,7,2,11,9,1,5,4,NA,116,1,9.3,9,NA,"msq","swam-2"
"3398",0,0,1,0,NA,0,0,0,2,2,1,0,1,2,NA,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,1,0,0,0,0,0,1,0,1,1,2,2,0,1,0,1,2,3,1,0,3,1,0,0,3,NA,0,0,0,1,1,0,0,1,0,3,7,5,0,9,12,3,6,2,NA,117,1,9.3,9,NA,"msq","swam-2"
"3399",1,1,1,0,NA,1,0,0,2,1,1,0,1,2,NA,0,2,2,1,0,1,1,2,1,1,1,2,1,0,1,1,0,0,0,3,0,NA,NA,1,1,2,0,1,1,0,1,2,2,2,1,2,2,0,2,1,2,2,1,2,0,1,1,0,1,2,NA,0,0,0,1,3,0,1,2,0,8,12,13,5,16,14,2,9,5,NA,119,1,9.3,9,NA,"msq","swam-2"
"3400",2,0,2,0,NA,2,0,0,3,1,3,0,1,3,NA,0,2,3,3,0,0,0,2,0,3,1,2,2,0,0,3,0,0,0,3,0,NA,NA,0,0,2,0,0,2,0,0,2,2,2,0,1,2,0,2,0,2,2,2,3,0,0,2,0,0,3,NA,0,0,2,1,3,1,0,2,0,14,11,17,0,18,14,4,11,5,NA,122,1,9.3,9,NA,"msq","swam-2"
"3401",1,0,1,0,NA,1,0,0,2,1,2,0,1,3,NA,0,3,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,3,2,0,1,0,3,3,1,1,0,3,1,0,0,3,NA,0,0,0,1,1,1,0,1,0,5,7,7,0,11,5,2,9,2,NA,123,1,9.3,9,NA,"msq","swam-2"
"3402",1,0,1,0,NA,1,0,0,2,1,1,1,2,2,NA,0,1,2,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,NA,NA,2,0,1,0,0,1,0,0,2,1,2,2,2,1,0,2,0,2,2,3,0,0,1,1,0,0,2,NA,0,0,1,1,3,0,0,2,0,10,8,12,0,12,21,3,7,4,NA,125,1,9.3,9,NA,"msq","swam-2"
"3403",0,0,2,0,NA,0,0,0,1,2,2,0,1,2,NA,1,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,NA,NA,0,1,1,0,1,0,0,1,2,0,0,1,1,1,0,2,0,1,0,0,1,0,1,0,0,1,1,NA,0,0,1,2,1,2,0,1,0,14,13,7,2,7,15,2,3,2,NA,128,1,9.3,9,NA,"msq","swam-2"
"3404",1,1,3,0,NA,2,0,0,1,1,3,0,0,1,NA,0,3,3,1,0,2,0,0,0,2,3,2,3,0,1,2,0,0,0,3,0,NA,NA,3,1,1,0,2,2,0,1,1,3,3,1,0,1,0,1,0,1,0,0,3,0,0,2,2,1,0,NA,0,0,2,2,3,3,0,2,0,24,18,23,4,14,9,1,9,4,NA,129,1,9.3,9,NA,"msq","swam-2"
"3405",1,0,2,0,NA,1,0,0,2,0,2,0,1,2,NA,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,1,0,0,1,2,0,0,2,2,1,0,1,0,2,0,0,1,0,2,0,0,1,0,NA,0,0,0,2,0,1,2,0,0,13,10,6,2,8,3,2,3,4,NA,132,1,9.3,9,NA,"msq","swam-2"
"3406",2,1,2,3,NA,2,0,0,1,1,2,2,1,1,NA,0,1,1,1,1,3,2,1,1,0,2,1,2,1,3,2,1,1,0,1,0,NA,NA,2,2,2,1,2,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,2,2,1,1,NA,1,2,1,2,2,2,2,2,0,19,18,19,12,10,21,0,3,5,NA,133,1,9.3,9,NA,"msq","swam-2"
"3407",1,0,1,0,NA,1,0,0,2,2,1,0,2,1,NA,0,1,2,2,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,NA,NA,1,1,1,1,1,1,1,0,1,1,1,0,1,2,0,2,0,1,1,1,2,0,1,1,0,1,1,NA,0,0,0,2,2,1,1,2,0,14,15,10,3,13,10,2,7,4,NA,135,1,9.3,9,NA,"msq","swam-2"
"3408",2,0,2,0,NA,1,1,1,3,1,2,1,2,3,NA,1,3,2,2,0,3,0,1,1,1,1,2,1,0,0,1,0,1,0,2,0,NA,NA,1,1,1,0,1,2,0,2,1,2,2,1,1,1,0,2,0,3,1,1,0,0,1,1,0,0,2,NA,0,0,1,2,3,2,1,1,0,16,13,17,4,12,9,8,4,5,NA,138,1,9.3,9,NA,"msq","swam-2"
"3409",1,0,1,0,NA,2,0,0,0,0,1,0,2,0,NA,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,NA,NA,0,2,0,2,2,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,NA,0,0,1,1,0,1,0,0,0,14,26,4,9,18,10,3,10,5,NA,140,1,9.3,9,NA,"msq","swam-2"
"3410",3,0,2,0,NA,1,0,0,3,2,2,0,0,1,NA,0,3,3,2,0,2,0,1,0,2,2,3,2,0,0,3,0,0,0,3,0,NA,NA,2,1,2,0,0,3,0,0,0,3,2,1,0,3,0,3,0,2,1,0,2,0,0,2,0,0,1,NA,0,0,2,2,3,2,0,3,0,23,15,22,0,18,3,0,11,5,NA,141,1,9.3,9,NA,"msq","swam-2"
"3411",0,0,1,0,NA,1,0,0,1,0,1,0,2,1,NA,0,1,1,0,1,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,1,NA,NA,0,2,0,1,1,1,1,0,0,0,0,0,2,1,0,2,0,1,1,0,1,0,1,2,0,2,1,NA,0,0,1,1,1,1,1,0,0,12,19,4,3,11,9,1,4,5,NA,143,1,9.3,9,NA,"msq","swam-2"
"3412",1,0,1,0,NA,1,0,0,2,2,2,0,1,2,NA,1,2,2,2,0,1,1,1,0,2,1,2,1,0,1,1,0,0,0,3,0,NA,NA,1,1,1,0,2,1,0,2,2,1,3,1,2,2,0,2,0,1,1,1,2,0,1,2,0,1,1,NA,0,0,1,2,2,1,0,3,0,14,13,15,5,19,13,1,10,6,NA,145,1,9.3,9,NA,"msq","swam-2"
"3413",1,1,1,2,NA,1,0,1,1,0,1,1,1,0,NA,2,1,0,0,1,2,2,2,2,0,0,1,1,1,2,1,2,1,1,0,2,NA,NA,0,2,1,1,2,1,2,1,1,1,0,1,1,1,0,1,1,0,2,1,1,1,1,2,1,1,2,NA,2,2,1,1,0,1,1,1,1,9,22,10,13,5,10,2,0,4,NA,148,1,9.3,9,NA,"msq","swam-2"
"3414",2,0,2,0,NA,1,0,0,2,2,2,0,1,2,NA,0,2,2,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,2,1,NA,NA,1,1,2,0,1,1,0,0,1,0,1,1,3,3,0,2,0,1,0,2,1,0,2,1,0,0,1,NA,0,0,1,2,2,2,0,2,0,17,9,14,2,14,4,1,9,2,NA,149,1,9.3,9,NA,"msq","swam-2"
"3415",0,0,1,0,NA,0,0,0,1,1,1,0,1,2,NA,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1,0,2,0,0,2,0,0,0,1,NA,0,0,0,2,0,1,0,0,0,11,9,2,0,17,3,4,10,6,NA,151,1,9.3,9,NA,"msq","swam-2"
"3416",0,0,0,0,NA,0,0,0,1,2,1,1,1,2,NA,0,1,1,1,0,0,1,1,2,0,0,1,0,0,1,0,1,0,0,1,0,NA,NA,0,0,1,0,0,1,1,0,2,1,1,1,3,2,1,1,0,2,2,2,1,0,2,0,0,0,3,NA,1,0,0,1,1,0,2,1,0,5,6,4,1,8,14,1,4,2,NA,153,1,9.3,9,NA,"msq","swam-2"
"3417",1,0,1,0,NA,1,0,0,3,2,1,0,1,3,NA,0,1,2,1,0,1,0,2,0,1,1,1,1,0,0,1,0,0,0,1,0,NA,NA,0,0,1,0,0,1,1,0,3,1,0,2,3,3,0,2,0,3,2,2,2,0,3,1,0,0,2,NA,0,0,0,1,2,1,1,1,0,9,2,8,0,17,4,4,9,6,NA,155,1,9.3,9,NA,"msq","swam-2"
"3418",1,0,1,0,1,1,0,0,3,0,3,0,2,0,1,1,3,3,2,0,1,0,0,0,1,2,1,1,0,0,1,0,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,1,1,0,2,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,2,2,NA,NA,NA,18,18,13,1,19,10,1,10,6,NA,2,1,11.3,11,NA,"r","Rim.1"
"3419",0,0,1,0,0,0,0,0,2,3,1,0,1,2,1,0,2,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,2,2,0,2,2,3,0,2,0,2,2,2,2,0,3,0,0,0,3,3,0,0,0,1,2,0,NA,NA,NA,2,4,3,0,15,6,2,7,7,NA,6,1,11.3,11,NA,"r","Rim.1"
"3420",3,0,1,0,3,2,0,0,3,0,0,0,2,2,2,0,2,2,2,0,3,3,3,0,2,2,2,2,0,2,1,1,2,0,2,0,3,0,3,3,2,2,2,3,0,2,0,2,3,0,1,3,0,3,0,0,3,3,3,0,2,2,0,0,3,2,0,0,2,0,3,0,NA,NA,NA,11,18,21,9,18,18,0,11,5,NA,10,1,11.3,11,NA,"r","Rim.1"
"3421",0,0,1,0,0,1,0,0,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,NA,NA,NA,10,14,3,1,15,9,0,10,3,NA,19,1,11.3,11,NA,"r","Rim.1"
"3422",0,0,2,0,1,2,0,0,2,2,2,0,0,2,1,1,1,1,2,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,2,1,0,1,0,3,1,3,2,1,0,3,0,1,0,1,2,0,1,0,0,0,0,2,0,0,2,2,3,2,NA,NA,NA,17,11,11,3,5,6,5,5,1,NA,22,1,11.3,11,NA,"r","Rim.1"
"3423",1,0,1,0,2,1,0,0,1,0,1,0,2,1,2,1,2,3,2,0,2,1,2,0,1,1,1,2,0,0,1,0,0,0,3,0,1,1,0,1,1,0,1,1,0,1,1,2,2,0,2,0,0,1,0,2,2,1,2,0,1,0,0,1,1,1,0,0,0,1,3,0,NA,NA,NA,9,17,11,3,17,14,2,10,5,NA,33,1,11.3,11,NA,"r","Rim.1"
"3424",3,0,2,0,1,2,0,0,3,1,2,0,1,0,3,0,3,3,2,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,3,0,0,0,0,0,2,0,2,3,0,0,0,2,1,0,0,1,0,3,0,1,1,0,2,0,0,0,0,0,1,1,0,0,2,2,3,2,NA,NA,NA,23,19,14,2,14,8,2,9,5,NA,39,1,11.3,11,NA,"r","Rim.1"
"3425",1,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,1,1,1,0,2,0,0,0,1,0,0,0,1,1,1,0,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,2,3,1,3,NA,NA,NA,24,24,12,4,5,9,3,1,3,NA,49,1,11.3,11,NA,"r","Rim.1"
"3426",2,0,2,0,2,3,0,0,1,0,2,0,3,1,2,2,3,2,2,0,2,1,1,0,2,2,2,2,0,1,2,0,1,0,2,0,1,1,1,1,2,1,1,2,1,1,0,2,1,1,0,2,0,1,0,1,1,0,2,0,0,1,0,1,1,1,0,1,2,1,2,1,NA,NA,NA,18,21,17,5,19,14,1,10,6,NA,59,1,11.3,11,NA,"r","Rim.1"
"3427",2,0,2,0,1,2,0,2,3,3,2,0,1,3,2,1,2,2,2,1,2,0,1,1,1,2,1,2,0,1,2,1,0,0,2,0,2,2,0,1,2,0,2,2,0,1,3,2,2,3,3,3,1,2,0,3,1,0,1,0,2,2,0,1,1,3,1,0,2,3,3,2,NA,NA,NA,21,6,17,3,6,19,1,2,3,NA,61,1,11.3,11,NA,"r","Rim.1"
"3428",2,1,1,0,1,2,0,0,1,0,1,0,0,2,2,1,2,2,1,0,3,1,2,1,2,1,3,2,1,1,1,1,1,0,2,0,2,3,1,3,2,0,1,2,0,2,2,2,2,1,3,1,0,2,1,2,2,2,2,1,2,1,1,1,2,2,1,0,1,1,2,0,NA,NA,NA,11,15,18,6,8,17,2,1,6,NA,62,1,11.3,11,NA,"r","Rim.1"
"3429",1,0,3,0,0,1,0,0,3,0,2,1,0,1,2,0,2,3,0,0,1,0,0,0,0,2,2,1,0,0,2,0,0,0,2,0,0,0,2,1,3,0,0,2,0,0,0,1,1,0,1,3,0,3,0,1,0,0,1,0,0,2,0,0,0,2,0,0,1,3,3,2,NA,NA,NA,22,17,18,0,11,9,1,7,3,NA,71,1,11.3,11,NA,"r","Rim.1"
"3430",1,0,1,0,0,0,0,0,1,2,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,2,1,1,1,1,1,0,2,0,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,1,1,NA,NA,NA,9,10,7,1,13,6,4,9,4,NA,73,1,11.3,11,NA,"r","Rim.1"
"3431",2,0,1,0,1,0,NA,0,1,1,1,1,2,2,2,0,1,0,1,1,1,1,3,1,0,1,0,1,0,1,2,1,0,0,2,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,1,0,1,2,2,1,0,0,0,0,NA,2,1,1,1,1,0,2,0,NA,NA,NA,10,NA,6,NA,17,17,0,9,5,NA,76,1,11.3,11,NA,"r","Rim.1"
"3432",3,0,3,0,0,3,0,0,3,1,3,0,0,3,3,0,3,3,1,0,2,0,0,0,2,2,3,2,0,0,3,0,0,0,3,0,0,1,2,2,3,0,0,3,0,0,2,3,3,2,3,3,0,3,0,3,0,0,3,0,3,2,0,0,0,2,0,0,2,3,3,3,NA,NA,NA,28,6,26,0,17,2,3,11,6,NA,84,1,11.3,11,NA,"r","Rim.1"
"3433",1,0,3,0,0,0,0,0,3,2,3,0,1,2,3,0,3,3,2,0,2,0,0,0,2,2,3,2,0,0,2,0,0,0,2,0,1,1,1,0,1,0,0,2,0,0,1,2,2,0,1,3,0,2,0,3,1,1,2,0,0,2,0,0,1,1,0,0,2,2,2,3,NA,NA,NA,21,12,20,0,14,2,5,9,4,NA,89,1,11.3,11,NA,"r","Rim.1"
