zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
21542,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21545,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20876,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20875,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20872,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20871,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21733,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21792,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21793,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21505,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21504,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21503,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21502,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21556,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20882,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21790,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21524,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21528,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21747,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21746,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21742,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21550,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21561,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21523,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21522,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21529,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21798,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21791,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21702,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21710,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21711,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21713,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21714,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21715,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21716,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21717,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21718,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21719,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21797,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20250,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20251,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20254,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20436,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
56944,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
56972,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20355,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20350,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20039,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20010,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20011,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20012,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20013,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20015,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20546,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20549,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20221,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20220,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20227,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20226,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20224,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20228,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20218,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20520,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20521,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20522,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20523,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20524,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20526,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20527,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20528,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20529,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20098,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20090,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20091,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20097,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20206,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20201,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20203,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20208,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20414,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20415,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20416,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20410,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20411,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20413,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20061,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20306,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20307,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20301,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20303,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20060,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20069,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20585,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
56901,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20418,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20419,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20412,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20380,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20319,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20029,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20020,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20023,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20022,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20024,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20027,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20026,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20433,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20511,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20510,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20515,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20451,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20270,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20591,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20590,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20593,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20597,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20599,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20429,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20428,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20533,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20076,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20074,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20075,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20073,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20070,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20071,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20078,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20547,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20544,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20542,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20543,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20540,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20541,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20548,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20241,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20240,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20242,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20245,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20244,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20204,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20202,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20525,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20447,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20442,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20441,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20237,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20230,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20232,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20233,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20444,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20440,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20007,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20006,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20005,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20004,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20003,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20002,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20001,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
20009,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.143585317084,0,0.134360948962
