"","choice","college","hsg2","coml5","type1","type2","type3","type4","type5","type6","fuel1","fuel2","fuel3","fuel4","fuel5","fuel6","price1","price2","price3","price4","price5","price6","range1","range2","range3","range4","range5","range6","acc1","acc2","acc3","acc4","acc5","acc6","speed1","speed2","speed3","speed4","speed5","speed6","pollution1","pollution2","pollution3","pollution4","pollution5","pollution6","size1","size2","size3","size4","size5","size6","space1","space2","space3","space4","space5","space6","cost1","cost2","cost3","cost4","cost5","cost6","station1","station2","station3","station4","station5","station6"
"3367","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.7969948,4.7969948,5.3019416,5.3019416,5.8068884,5.8068884,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3368","choice3",1,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",6.0593618,6.0593618,4.2920479,4.2920479,4.7969948,4.7969948,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3369","choice3",1,1,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",3.5611457,3.5611457,3.7985554,3.7985554,2.6115068,2.6115068,75,75,300,300,350,350,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,2,2,3,3,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3370","choice3",0,1,0,"truck","stwagon","truck","regcar","truck","van","methanol","methanol","electric","electric","gasoline","gasoline",6.0700691,6.0700691,4.690508,4.690508,5.2423324,5.2423324,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,6,6,8,8,0,0,0.3,0.3,1,1
"3371","choice1",1,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.5994428,3.5994428,4.0229067,4.0229067,4.8698344,4.8698344,200,200,75,75,350,350,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.25,0.25,1,1,1,1,2,2,3,3,1,1,1,1,1,1,8,8,4,4,8,8,0,0,0.1,0.1,1,1
"3372","choice1",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,200,200,75,75,350,350,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,4,4,4,4,8,8,0,0,0.1,0.1,1,1
"3373","choice5",1,1,1,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",3.8541644,3.8541644,4.1753448,4.1753448,4.8177056,4.8177056,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,1,1,1,1,1,1,4,4,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3374","choice1",1,1,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",2.9936324,2.9936324,2.1953304,2.1953304,2.5944814,2.5944814,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,4,4,2,2,4,4,0,0,0.1,0.1,1,1
"3375","choice3",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",2.569443,2.569443,3.2118037,3.2118037,1.9270822,1.9270822,125,125,250,250,300,300,6,6,2.5,2.5,4,4,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,2,2,3,3,1,1,1,1,1,1,1,1,8,8,2,2,4,4,0,0,0.1,0.1,1,1
"3376","choice3",1,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.5329841,3.5329841,1.9270822,1.9270822,2.8906233,2.8906233,125,125,300,300,300,300,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,2,2,0,0,1,1,0.7,0.7,0.7,0.7,1,1,4,4,2,2,6,6,0,0,0.1,0.1,1,1
"3377","choice5",1,0,0,"van","regcar","van","stwagon","van","truck","cng","cng","electric","electric","gasoline","gasoline",2.7772075,2.7772075,3.2821543,3.2821543,3.7871011,3.7871011,75,75,300,300,350,350,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
"3378","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",2.6115068,2.6115068,3.0863263,3.0863263,3.5611457,3.5611457,75,75,300,300,350,350,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,1,1,1,1,1,1,2,2,4,4,6,6,0.1,0.1,0.3,0.3,1,1
"3379","choice2",1,1,0,"van","truck","van","regcar","van","stwagon","methanol","methanol","electric","electric","gasoline","gasoline",5.2230137,5.2230137,4.0359651,4.0359651,4.5107845,4.5107845,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,6,6,8,8,0,0,0.3,0.3,1,1
"3380","choice5",1,0,1,"van","truck","van","regcar","van","stwagon","methanol","methanol","electric","electric","gasoline","gasoline",4.8568222,4.8568222,5.879311,5.879311,4.3455777,4.3455777,200,200,300,300,350,350,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,8,8,4,4,6,6,0,0,0.3,0.3,1,1
"3381","choice3",1,0,1,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",8.4371306,8.4371306,5.4593198,5.4593198,6.4519234,6.4519234,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3382","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",1.7673139,1.7673139,2.2722607,2.2722607,2.5247341,2.5247341,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3383","choice5",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",4.690508,4.690508,3.586859,3.586859,4.1386835,4.1386835,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.3,0.3,1,1
"3384","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",1.1870486,1.1870486,0.71222914,0.71222914,0.83093399,0.83093399,75,75,300,300,350,350,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3385","choice3",0,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.0359651,4.0359651,2.6115068,2.6115068,3.0863263,3.0863263,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3386","choice3",1,1,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.8343333,3.8343333,2.8118444,2.8118444,3.3230888,3.3230888,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
"3387","choice5",0,1,0,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",5.4600663,5.4600663,6.102427,6.102427,6.7447878,6.7447878,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,1,1,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3388","choice5",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,0.7,0.7,1,1,8,8,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3389","choice1",1,1,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.690508,4.690508,5.2423324,5.2423324,6.3459814,6.3459814,200,200,75,75,350,350,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,6,6,2,2,0,0,0.1,0.1,1,1
"3390","choice1",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.3544749,3.3544749,3.5781065,3.5781065,2.9072116,2.9072116,125,125,300,300,300,300,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.25,0.25,1,1,1,1,2,2,3,3,1,1,1,1,1,1,4,4,6,6,2,2,0,0,0.3,0.3,1,1
"3391","choice5",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",7.0659681,7.0659681,7.3871485,7.3871485,5.4600663,5.4600663,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,0.7,0.7
"3392","choice1",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,0.7,0.7
"3393","choice3",0,1,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.8627713,3.8627713,4.4145957,4.4145957,3.0350346,3.0350346,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,2,2,4,4,0,0,0.7,0.7,1,1
"3394","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",3.5346277,3.5346277,3.7871011,3.7871011,4.0395745,4.0395745,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3395","choice1",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",4.4145957,4.4145957,3.0350346,3.0350346,3.586859,3.586859,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
"3396","choice1",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",3.7985554,3.7985554,2.6115068,2.6115068,3.0863263,3.0863263,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3397","choice4",1,0,0,"sportcar","regcar","sportcar","truck","sportcar","sportuv","cng","cng","electric","electric","gasoline","gasoline",4.3455777,4.3455777,4.8568222,4.8568222,5.3680666,5.3680666,250,250,400,400,250,250,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
"3398","choice5",1,1,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",0.96354111,0.96354111,1.4453117,1.4453117,1.6059019,1.6059019,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,1,1,6,6,8,8,0,0,0.3,0.3,1,1
"3399","choice3",1,0,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",4.3455777,4.3455777,3.3230888,3.3230888,3.8343333,3.8343333,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,1,1,2,2,3,3,1,1,1,1,1,1,4,4,8,8,2,2,0,0,0.7,0.7,1,1
"3400","choice1",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",4.1753448,4.1753448,4.8177056,4.8177056,5.1388859,5.1388859,300,300,250,250,300,300,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
"3401","choice1",1,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",7.7083289,7.7083289,5.4600663,5.4600663,6.7447878,6.7447878,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,2,2,6,6,0,0,0.3,0.3,1,1
"3402","choice3",1,0,1,"sportuv","truck","sportuv","sportcar","sportuv","regcar","methanol","methanol","cng","cng","gasoline","gasoline",1.2847215,1.2847215,1.4453117,1.4453117,0.96354111,0.96354111,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,0.7,0.7,1,1,1,1,2,2,2,2,6,6,0,0,0.3,0.3,1,1
"3403","choice3",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",7.9408288,7.9408288,5.4593198,5.4593198,6.4519234,6.4519234,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3404","choice5",0,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",2.569443,2.569443,2.8906233,2.8906233,3.2118037,3.2118037,125,125,300,300,250,250,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3405","choice3",0,1,0,"van","regcar","van","stwagon","van","truck","cng","cng","electric","electric","gasoline","gasoline",5.8068884,5.8068884,4.2920479,4.2920479,4.7969948,4.7969948,75,75,300,300,350,350,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,2,2,4,4,6,6,0.1,0.1,0.3,0.3,1,1
"3406","choice1",1,0,0,"sportuv","truck","sportuv","sportcar","sportuv","regcar","methanol","methanol","cng","cng","gasoline","gasoline",4.0359651,4.0359651,2.6115068,2.6115068,3.5611457,3.5611457,200,200,75,75,350,350,4,4,6,6,2.5,2.5,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,1,1,1,1,1,1,2,2,4,4,8,8,0,0,0.1,0.1,1,1
"3407","choice5",0,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",6.9482252,6.9482252,7.444527,7.444527,7.9408288,7.9408288,125,125,300,300,250,250,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3408","choice4",0,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.8627713,3.8627713,4.4145957,4.4145957,3.0350346,3.0350346,200,200,300,300,350,350,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,4,4,8,8,2,2,0,0,0.1,0.1,1,1
"3409","choice2",1,0,0,"sportuv","truck","sportuv","sportcar","sportuv","regcar","methanol","methanol","cng","cng","gasoline","gasoline",4.0359651,4.0359651,4.5107845,4.5107845,5.4604234,5.4604234,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,1,1,2,2,3,3,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6,0,0,0.1,0.1,1,1
"3410","choice3",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",7.1562131,7.1562131,5.5907915,5.5907915,6.2616864,6.2616864,200,200,300,300,350,350,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,4,4,4,4,6,6,0,0,0.3,0.3,1,1
"3411","choice6",1,1,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.0359651,4.0359651,2.6115068,2.6115068,3.0863263,3.0863263,75,75,250,250,400,400,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,1,1,2,2,4,4,0,0,0.3,0.3,0.7,0.7
"3412","choice4",1,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.8568222,4.8568222,5.3680666,5.3680666,4.3455777,4.3455777,125,125,300,300,300,300,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,8,8,2,2,6,6,0,0,0.1,0.1,1,1
"3413","choice6",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.2920479,4.2920479,4.7969948,4.7969948,5.3019416,5.3019416,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,0.7,0.7
"3414","choice6",0,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",6.1349332,6.1349332,4.3455777,4.3455777,5.3680666,5.3680666,125,125,300,300,300,300,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,1,1,8,8,4,4,0,0,0.1,0.1,1,1
"3415","choice1",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",2.2482626,2.2482626,2.8906233,2.8906233,3.2118037,3.2118037,125,125,250,250,300,300,6,6,2.5,2.5,4,4,55,55,110,110,140,140,0,0,0.6,0.6,1,1,1,1,2,2,3,3,1,1,1,1,1,1,2,2,2,2,4,4,0,0,0.1,0.1,1,1
"3416","choice3",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",9.6569282,9.6569282,6.8978058,6.8978058,7.7255425,7.7255425,300,300,250,250,300,300,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,1,1,2,2,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0.3,0.3,0.7,0.7,1,1
"3417","choice3",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",7.4106175,7.4106175,5.928494,5.928494,6.7754218,6.7754218,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.3,0.3,1,1
"3418","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",2.7591223,2.7591223,1.6554734,1.6554734,1.9313856,1.9313856,75,75,300,300,350,350,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3419","choice5",1,0,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",4.9198965,4.9198965,3.8017382,3.8017382,4.2490015,4.2490015,200,200,300,300,350,350,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,4,4,4,4,6,6,0,0,0.3,0.3,1,1
"3420","choice5",1,1,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",2.8489165,2.8489165,3.5611457,3.5611457,3.7985554,3.7985554,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,1,1,8,8,2,2,0,0,0.1,0.1,1,1
"3421","choice3",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.3455777,4.3455777,2.8118444,2.8118444,3.8343333,3.8343333,125,125,300,300,300,300,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,2,2,0,0,1,1,0.7,0.7,0.7,0.7,1,1,4,4,2,2,6,6,0,0,0.1,0.1,1,1
"3422","choice1",1,0,0,"sportcar","regcar","sportcar","truck","sportcar","sportuv","cng","cng","electric","electric","gasoline","gasoline",2.8118444,2.8118444,3.3230888,3.3230888,3.8343333,3.8343333,75,75,300,300,350,350,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,1,1,1,1,1,1,2,2,4,4,6,6,0.1,0.1,0.3,0.3,1,1
"3423","choice5",1,1,0,"van","stwagon","van","truck","van","regcar","methanol","methanol","cng","cng","gasoline","gasoline",8.0791491,8.0791491,8.8365693,8.8365693,7.0692554,7.0692554,200,200,75,75,350,350,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,2,2,6,6,0,0,0.3,0.3,1,1
"3424","choice5",1,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",11.911243,11.911243,8.4371306,8.4371306,9.4297342,9.4297342,200,200,75,75,300,300,6,6,2.5,2.5,4,4,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,4,4,8,8,2,2,0,0,0.3,0.3,0.7,0.7
"3425","choice1",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",7.9408288,7.9408288,5.4593198,5.4593198,6.4519234,6.4519234,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
"3426","choice1",1,1,0,"truck","regcar","truck","van","truck","stwagon","methanol","methanol","cng","cng","electric","electric",2.6115068,2.6115068,1.4244583,1.4244583,1.661868,1.661868,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3427","choice5",0,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.8177056,4.8177056,5.1388859,5.1388859,4.1753448,4.1753448,200,200,75,75,350,350,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,2,2,0,0,1,1,1,1,0.7,0.7,1,1,1,1,6,6,2,2,0,0,0.1,0.1,1,1
"3428","choice2",0,1,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.2920479,4.2920479,2.7772075,2.7772075,3.2821543,3.2821543,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3429","choice5",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.2118037,3.2118037,3.2118037,3.2118037,2.2482626,2.2482626,200,200,75,75,350,350,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,1,1,1,1,1,1,4,4,4,4,8,8,0,0,0.1,0.1,1,1
"3430","choice6",0,1,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.8541644,3.8541644,4.8177056,4.8177056,5.1388859,5.1388859,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,1,1,8,8,2,2,0,0,0.1,0.1,1,1
